category_code,country_code,state_code,age,success,number_degrees
finance,USA,California,731.0,0,
hospitality,USA,California,366.0,0,
web,USA,other,123.0,0,
software,other,other,123.0,0,
mobile,USA,other,237.0,0,
web,USA,other,366.0,0,
enterprise,USA,California,1034.0,1,
finance,other,other,366.0,0,
web,USA,California,298.0,0,
nonprofit,USA,California,307.0,0,
other,other,other,1.0,0,
software,other,other,1097.0,0,
games_video,other,other,1158.0,0,
finance,other,other,62.0,0,
software,other,other,47.0,0,
games_video,USA,other,140.0,0,
cleantech,other,other,731.0,0,
hardware,other,other,273.0,0,
web,USA,California,426.0,1,
web,USA,other,1.0,0,
software,other,other,93.0,0,
music,USA,other,1277.0,1,
advertising,USA,other,72.0,0,
search,other,other,81.0,0,
medical,USA,other,731.0,0,
consulting,USA,other,93.0,0,
web,USA,other,699.0,0,
games_video,other,other,475.0,0,
travel,other,other,546.0,0,
analytics,USA,other,7.0,1,5.0
software,other,other,366.0,0,
games_video,other,other,1413.0,1,
mobile,USA,California,1097.0,0,
software,USA,California,513.0,1,
hardware,other,other,94.0,0,
nanotech,USA,other,1097.0,0,
ecommerce,other,other,366.0,0,
software,other,other,366.0,0,
cleantech,USA,California,1431.0,1,
mobile,USA,California,366.0,0,
hospitality,USA,California,366.0,0,
software,other,other,1097.0,0,
software,other,other,366.0,0,
network_hosting,USA,other,823.0,1,
cleantech,USA,other,427.0,0,
travel,other,other,1431.0,0,
search,USA,other,13.0,0,
software,USA,other,731.0,0,
consulting,USA,California,276.0,0,
security,USA,other,246.0,1,
ecommerce,other,other,79.0,0,
web,USA,other,731.0,0,
mobile,other,other,672.0,0,
games_video,other,other,1431.0,0,
games_video,other,other,62.0,0,
social,other,other,43.0,0,
education,USA,other,366.0,0,
ecommerce,other,other,123.0,0,
advertising,other,other,747.0,1,
ecommerce,other,other,397.0,0,
software,USA,California,458.0,0,
analytics,USA,other,366.0,0,12.0
travel,other,other,884.0,0,
education,USA,other,39.0,0,
cleantech,USA,other,731.0,0,
biotech,USA,other,1097.0,0,
software,other,other,352.0,0,
games_video,USA,California,456.0,1,
software,USA,other,129.0,0,
,USA,other,366.0,0,
ecommerce,other,other,617.0,0,
web,USA,other,522.0,0,
mobile,other,other,731.0,0,
music,other,other,112.0,0,
analytics,USA,California,276.0,0,
social,other,other,62.0,0,
consulting,other,other,93.0,0,
games_video,other,other,19.0,0,
hardware,USA,other,1.0,0,
real_estate,USA,California,366.0,0,
other,USA,other,1132.0,0,
enterprise,USA,California,1095.0,1,
hospitality,USA,California,731.0,0,
mobile,other,other,1.0,0,
games_video,other,other,347.0,0,
fashion,other,other,731.0,0,
other,USA,other,1097.0,0,
ecommerce,USA,other,976.0,0,
analytics,USA,California,185.0,0,
mobile,USA,California,365.0,0,
security,other,other,366.0,0,
real_estate,USA,other,1097.0,0,
hardware,other,other,276.0,0,
software,USA,other,366.0,0,
mobile,other,other,356.0,0,
mobile,other,other,123.0,0,
software,USA,other,1097.0,0,
enterprise,other,other,335.0,0,
advertising,other,other,611.0,0,
enterprise,USA,other,977.0,0,
advertising,USA,California,208.0,0,
,USA,other,731.0,0,
mobile,USA,other,366.0,0,
messaging,other,other,380.0,0,
legal,USA,California,731.0,0,13.0
web,USA,other,550.0,0,
web,USA,other,731.0,0,
games_video,USA,California,154.0,0,
games_video,USA,other,731.0,0,
cleantech,USA,other,1097.0,0,
biotech,USA,other,731.0,0,
web,USA,other,1.0,0,
social,USA,California,626.0,0,
social,other,other,62.0,0,
biotech,USA,other,1.0,0,
finance,other,other,519.0,0,
mobile,USA,California,1128.0,0,
advertising,other,other,611.0,0,
enterprise,USA,California,1088.0,0,
fashion,USA,California,366.0,0,
analytics,USA,California,565.0,1,
web,USA,California,366.0,0,
mobile,USA,California,32.0,0,
software,USA,California,855.0,1,
search,USA,California,749.0,0,
cleantech,USA,California,1128.0,0,
mobile,USA,California,62.0,0,
web,other,other,307.0,0,
analytics,USA,other,275.0,0,
cleantech,other,other,1057.0,0,
games_video,USA,other,1342.0,0,
web,other,other,762.0,0,
advertising,USA,California,519.0,0,
enterprise,other,other,307.0,0,
software,USA,California,212.0,0,
search,other,other,265.0,0,
social,USA,California,335.0,0,
advertising,USA,other,366.0,0,
web,other,other,512.0,0,
web,USA,other,79.0,0,
advertising,USA,California,1.0,0,
web,other,other,1189.0,0,
advertising,USA,California,366.0,0,
travel,USA,California,123.0,0,
ecommerce,USA,other,366.0,0,
web,USA,California,1.0,0,
health,USA,California,140.0,0,
other,other,other,366.0,0,
software,USA,California,206.0,0,
cleantech,USA,other,1084.0,0,
enterprise,other,other,847.0,1,
software,USA,other,580.0,0,
health,USA,other,366.0,0,
ecommerce,other,other,192.0,1,
web,USA,other,1.0,0,
search,other,other,366.0,0,
ecommerce,other,other,1.0,0,
network_hosting,other,other,1219.0,0,
software,other,other,1306.0,0,
biotech,other,other,200.0,0,
software,other,other,1097.0,0,
games_video,USA,California,307.0,0,
enterprise,USA,California,365.0,0,
social,USA,California,140.0,0,
cleantech,USA,California,1097.0,0,
games_video,USA,California,366.0,0,
web,USA,California,1219.0,0,
software,USA,other,888.0,0,
software,other,other,215.0,0,
software,USA,other,1097.0,0,
ecommerce,USA,other,679.0,0,
social,other,other,366.0,0,
software,other,other,407.0,0,
ecommerce,other,other,39.0,1,
enterprise,USA,California,246.0,0,
network_hosting,USA,other,366.0,0,
advertising,USA,other,242.0,0,
software,USA,California,427.0,0,
web,USA,other,254.0,0,
enterprise,USA,California,1459.0,0,
cleantech,USA,other,1097.0,0,
ecommerce,USA,California,672.0,0,
games_video,other,other,341.0,0,
enterprise,other,other,474.0,0,
advertising,USA,other,185.0,0,
messaging,other,other,580.0,0,
software,other,other,185.0,0,
ecommerce,USA,other,1066.0,0,
software,other,other,366.0,0,
other,USA,other,641.0,0,29.0
biotech,USA,other,731.0,0,16.0
messaging,USA,California,366.0,0,
web,other,other,1223.0,0,
software,other,other,84.0,0,
web,USA,other,307.0,0,
music,USA,California,606.0,1,
hospitality,USA,California,366.0,0,
hardware,USA,California,366.0,0,
other,USA,California,366.0,0,
finance,other,other,307.0,0,
advertising,other,other,859.0,0,
travel,other,other,1.0,0,
travel,other,other,366.0,0,
semiconductor,other,other,246.0,0,
advertising,other,other,1.0,0,
network_hosting,USA,California,1.0,0,
finance,USA,other,366.0,0,
enterprise,other,other,480.0,0,
news,other,other,366.0,0,
software,USA,California,167.0,1,11.0
mobile,USA,other,322.0,1,
analytics,USA,other,702.0,0,
analytics,USA,California,232.0,0,
education,USA,other,62.0,0,
web,other,other,519.0,0,
travel,other,other,1.0,0,
web,other,other,1097.0,0,
web,USA,other,123.0,0,
enterprise,USA,California,1.0,0,
software,USA,California,195.0,0,
mobile,USA,California,632.0,0,
software,other,other,731.0,0,
software,other,other,310.0,0,
messaging,USA,other,24.0,0,
,USA,California,366.0,0,
software,USA,other,458.0,0,
web,other,other,423.0,1,
advertising,USA,other,731.0,0,
manufacturing,USA,other,731.0,0,
software,USA,California,366.0,0,
ecommerce,other,other,731.0,0,
web,USA,other,93.0,0,
fashion,USA,other,154.0,0,
software,USA,other,366.0,0,
manufacturing,USA,other,731.0,0,
mobile,other,other,81.0,0,
cleantech,other,other,471.0,0,
ecommerce,other,other,154.0,0,
software,other,other,307.0,0,
web,other,other,1.0,0,
education,other,other,13.0,0,
biotech,other,other,312.0,0,
analytics,USA,other,366.0,0,
games_video,USA,other,366.0,0,
advertising,other,other,1.0,0,
software,other,other,417.0,0,
mobile,USA,California,1219.0,0,
biotech,other,other,215.0,0,
web,USA,California,1250.0,0,
mobile,other,other,731.0,0,
ecommerce,USA,other,366.0,0,
messaging,other,other,366.0,0,
software,other,other,366.0,0,
finance,other,other,641.0,0,
software,other,other,519.0,0,
software,NZL,other,352.0,0,
medical,USA,other,731.0,0,
mobile,USA,California,366.0,0,
mobile,USA,other,62.0,0,
web,USA,California,246.0,0,
biotech,USA,other,731.0,0,
web,USA,California,1.0,0,
software,other,other,366.0,0,
web,USA,other,580.0,0,
web,other,other,185.0,0,
travel,other,other,413.0,0,
web,other,other,427.0,0,
travel,other,other,731.0,0,
advertising,USA,other,962.0,0,
ecommerce,USA,California,1.0,0,
mobile,USA,other,1.0,0,
games_video,other,other,1.0,0,
consulting,USA,other,287.0,0,
messaging,USA,California,366.0,0,
public_relations,other,other,109.0,0,
advertising,USA,other,366.0,0,
games_video,USA,other,193.0,0,
public_relations,other,other,185.0,0,
games_video,other,other,154.0,0,
software,USA,other,1189.0,0,
software,USA,other,123.0,0,
software,USA,other,731.0,0,
education,USA,other,366.0,0,
ecommerce,other,other,335.0,0,
music,other,other,474.0,0,
education,other,other,423.0,0,
software,USA,California,366.0,0,
mobile,other,other,1342.0,0,
games_video,USA,other,366.0,0,
enterprise,USA,California,123.0,0,
web,USA,California,307.0,0,
mobile,other,other,1247.0,1,
software,USA,California,731.0,0,
enterprise,USA,California,366.0,0,
consulting,other,other,93.0,0,
cleantech,other,other,1097.0,0,
analytics,USA,other,62.0,0,
cleantech,USA,other,731.0,0,33.0
mobile,other,other,731.0,0,
software,USA,other,366.0,0,
web,other,other,731.0,0,
web,other,other,123.0,0,
advertising,USA,other,1372.0,0,
mobile,other,other,215.0,0,
social,other,other,416.0,0,
advertising,USA,other,976.0,0,
software,USA,other,397.0,0,
software,other,other,215.0,0,
web,other,other,185.0,0,
games_video,other,other,366.0,0,
enterprise,other,other,366.0,0,
web,other,other,114.0,0,
messaging,other,other,512.0,0,
web,USA,other,417.0,0,
software,other,other,276.0,0,
analytics,other,other,366.0,0,
web,USA,other,171.0,0,
enterprise,other,other,1403.0,0,
games_video,USA,California,276.0,0,
security,USA,California,731.0,0,
enterprise,other,other,246.0,0,
software,USA,other,114.0,1,
software,other,other,102.0,0,
advertising,other,other,366.0,0,
biotech,USA,other,792.0,0,
ecommerce,other,other,731.0,0,
software,USA,other,366.0,0,
consulting,other,other,550.0,0,
cleantech,other,other,32.0,0,
mobile,USA,California,366.0,0,
advertising,USA,other,276.0,0,
social,USA,California,366.0,0,
medical,USA,other,1097.0,0,
biotech,other,other,366.0,0,7.0
web,USA,California,247.0,0,
advertising,other,other,366.0,0,
games_video,USA,California,366.0,0,
software,USA,California,1097.0,0,21.0
,USA,California,1.0,0,
social,USA,California,366.0,0,
social,other,other,229.0,0,
consulting,USA,other,435.0,0,
advertising,USA,other,1097.0,0,11.0
web,USA,California,93.0,0,
web,USA,California,366.0,0,
public_relations,USA,other,307.0,0,
software,other,other,439.0,0,
enterprise,USA,other,1.0,0,
cleantech,other,other,731.0,0,
finance,USA,California,366.0,0,
web,USA,California,1219.0,0,
music,other,other,62.0,0,
games_video,other,other,366.0,0,
medical,USA,California,1311.0,0,
software,USA,California,743.0,0,
software,USA,California,884.0,0,
cleantech,other,other,276.0,0,
mobile,other,other,1037.0,0,
biotech,USA,other,731.0,0,14.0
ecommerce,USA,California,48.0,0,
nonprofit,USA,other,1097.0,0,
fashion,other,other,1097.0,0,
network_hosting,USA,other,154.0,0,
advertising,USA,California,32.0,0,
consulting,USA,other,8.0,0,
games_video,USA,other,731.0,0,
health,USA,California,366.0,0,
software,USA,other,516.0,0,
mobile,USA,California,1.0,0,23.0
hardware,USA,other,366.0,0,
software,other,other,123.0,0,
enterprise,USA,other,32.0,0,
software,USA,other,731.0,0,
finance,USA,California,93.0,0,
games_video,USA,California,1.0,0,
,other,other,366.0,0,
games_video,USA,California,550.0,0,
network_hosting,other,other,215.0,0,
photo_video,USA,California,727.0,0,14.0
games_video,USA,California,731.0,0,
consulting,other,other,1088.0,0,19.0
social,other,other,62.0,0,
messaging,other,other,335.0,0,
software,other,other,1281.0,0,
analytics,USA,other,366.0,0,
games_video,other,other,383.0,0,
advertising,other,other,731.0,0,
software,USA,California,366.0,0,
games_video,other,other,1128.0,0,
ecommerce,other,other,93.0,0,
software,USA,other,488.0,0,
software,other,other,731.0,0,
public_relations,other,other,1115.0,0,
web,USA,California,1.0,0,
games_video,USA,California,1097.0,0,
web,USA,California,1.0,0,
analytics,USA,other,366.0,0,23.0
web,other,other,366.0,0,
mobile,USA,California,32.0,0,
travel,USA,California,276.0,0,15.0
other,USA,other,366.0,0,
social,USA,other,215.0,0,
education,USA,other,1.0,0,
enterprise,other,other,1173.0,0,
advertising,USA,California,550.0,0,
games_video,other,other,10.0,1,
web,USA,other,1303.0,0,
enterprise,USA,other,366.0,0,
health,USA,other,1128.0,0,
travel,USA,other,1.0,0,
hardware,USA,other,246.0,0,
web,USA,other,1193.0,0,
search,other,other,173.0,1,
analytics,USA,other,731.0,0,
finance,USA,other,154.0,0,
enterprise,other,other,366.0,0,
web,USA,other,1.0,0,
health,USA,other,1097.0,0,
games_video,other,other,850.0,0,
news,other,other,1.0,0,
cleantech,USA,California,731.0,0,
software,USA,other,488.0,0,
,USA,other,488.0,0,
ecommerce,USA,other,366.0,0,
web,USA,other,366.0,0,
biotech,USA,other,366.0,0,
analytics,other,other,611.0,0,
advertising,USA,California,366.0,0,
social,USA,other,55.0,0,
software,USA,California,366.0,0,17.0
web,other,other,1.0,0,
pets,USA,other,32.0,0,
other,other,other,366.0,0,
advertising,USA,other,322.0,0,
social,USA,California,82.0,0,
web,USA,other,154.0,0,
software,USA,California,1417.0,1,
social,USA,California,215.0,0,
games_video,USA,California,731.0,0,
advertising,USA,other,731.0,0,
enterprise,USA,other,549.0,1,
enterprise,USA,California,221.0,0,
analytics,USA,other,1.0,0,7.0
music,USA,California,347.0,0,
ecommerce,USA,California,93.0,0,
enterprise,USA,California,366.0,0,
web,other,other,144.0,0,
security,other,other,1279.0,0,
public_relations,USA,other,1191.0,0,
social,other,other,41.0,0,
social,USA,other,23.0,0,
software,other,other,397.0,0,
hardware,USA,other,366.0,0,
biotech,USA,other,366.0,0,
web,other,other,762.0,0,
web,USA,other,335.0,0,
public_relations,USA,California,366.0,0,
web,USA,California,1.0,0,
games_video,USA,other,366.0,0,
security,USA,other,550.0,0,
advertising,other,other,80.0,0,
social,other,other,109.0,0,
web,USA,California,1342.0,0,
advertising,other,other,1006.0,0,
games_video,USA,other,1176.0,1,
web,other,other,641.0,0,
travel,USA,other,93.0,0,
travel,USA,California,246.0,0,
ecommerce,other,other,998.0,0,
hardware,USA,California,731.0,0,14.0
enterprise,USA,California,366.0,0,
ecommerce,other,other,583.0,0,
cleantech,USA,other,731.0,0,
software,other,other,366.0,0,
enterprise,USA,other,366.0,0,
analytics,USA,California,1368.0,0,
social,USA,other,76.0,1,
social,other,other,135.0,0,
enterprise,other,other,366.0,0,
software,other,other,227.0,0,
finance,USA,other,731.0,0,
mobile,USA,California,1.0,0,
software,other,other,128.0,0,
enterprise,USA,other,1296.0,1,19.0
games_video,USA,other,366.0,0,
software,USA,other,884.0,0,
mobile,other,other,680.0,1,
games_video,USA,other,731.0,0,
analytics,USA,California,246.0,0,
ecommerce,USA,California,62.0,0,
software,other,other,276.0,0,
software,other,other,488.0,0,
messaging,USA,other,366.0,0,
enterprise,USA,California,215.0,0,
software,other,other,123.0,0,
real_estate,USA,other,731.0,0,
mobile,USA,California,512.0,1,20.0
finance,USA,other,366.0,0,
hospitality,other,other,123.0,0,
software,other,other,568.0,0,
games_video,USA,other,157.0,0,
mobile,USA,other,255.0,0,
hardware,USA,other,1049.0,0,
social,USA,California,852.0,1,
mobile,USA,other,185.0,0,
games_video,USA,California,1097.0,0,
medical,other,other,580.0,0,
biotech,USA,California,366.0,0,
enterprise,other,other,123.0,0,
games_video,other,other,443.0,0,
fashion,USA,other,335.0,0,
enterprise,USA,California,731.0,0,
finance,USA,other,366.0,0,
software,USA,California,1.0,0,
mobile,other,other,215.0,0,
cleantech,USA,California,1434.0,1,29.0
other,USA,California,154.0,0,
cleantech,USA,other,731.0,0,
ecommerce,other,other,44.0,0,
software,USA,California,1.0,0,
software,USA,California,366.0,0,
photo_video,other,other,123.0,0,
software,USA,other,93.0,0,
advertising,USA,California,1.0,0,
,other,other,731.0,0,
biotech,USA,California,731.0,0,
travel,USA,other,1.0,0,
ecommerce,other,other,402.0,0,
software,USA,other,1097.0,0,
web,USA,California,945.0,0,
software,USA,other,550.0,0,
enterprise,USA,California,335.0,0,
finance,USA,California,1.0,0,
biotech,USA,California,366.0,0,
software,USA,California,366.0,0,
web,USA,other,366.0,0,
biotech,USA,other,731.0,0,16.0
enterprise,USA,California,32.0,0,
ecommerce,other,other,366.0,0,
mobile,other,other,1.0,0,
games_video,USA,California,366.0,0,10.0
mobile,USA,other,611.0,0,
mobile,other,other,84.0,0,
consulting,other,other,263.0,0,
search,other,other,1.0,0,
software,other,other,510.0,0,
mobile,USA,other,366.0,0,
software,other,other,1.0,0,
web,other,other,366.0,0,
advertising,other,other,93.0,0,
games_video,USA,California,1370.0,0,
software,other,other,32.0,0,
advertising,USA,other,215.0,0,
web,USA,California,103.0,1,
web,other,other,1.0,0,
advertising,USA,other,1097.0,0,
advertising,USA,California,154.0,0,
hospitality,USA,other,366.0,0,
web,other,other,731.0,0,
medical,USA,California,93.0,0,
medical,USA,other,1097.0,0,
government,USA,California,185.0,0,
games_video,other,other,366.0,0,
web,other,other,727.0,0,
social,USA,California,335.0,0,
mobile,other,other,133.0,1,10.0
mobile,USA,other,593.0,0,
web,USA,other,1419.0,1,
mobile,other,other,922.0,0,
web,USA,other,1091.0,0,
search,USA,other,1223.0,0,
software,other,other,1037.0,0,
social,USA,other,291.0,0,
manufacturing,other,other,587.0,0,
web,USA,other,149.0,0,
finance,USA,other,366.0,0,
web,USA,California,53.0,0,
biotech,USA,California,366.0,0,31.0
advertising,USA,California,366.0,0,
games_video,other,other,1.0,0,
ecommerce,USA,other,32.0,0,
travel,other,other,641.0,0,
ecommerce,other,other,262.0,0,
web,USA,California,366.0,0,
travel,USA,other,307.0,0,
software,USA,California,1.0,0,
enterprise,USA,other,672.0,0,
social,USA,California,366.0,0,
software,USA,other,1.0,0,
mobile,USA,other,1037.0,0,
advertising,USA,California,731.0,0,
advertising,USA,other,550.0,0,
hardware,USA,other,1342.0,0,
enterprise,other,other,397.0,0,
cleantech,USA,California,647.0,1,
advertising,USA,California,62.0,0,
advertising,other,other,915.0,0,
web,USA,other,366.0,0,
enterprise,USA,other,731.0,0,
sports,USA,other,18.0,0,
,other,other,731.0,0,
advertising,USA,other,731.0,0,
games_video,other,other,44.0,0,
advertising,other,other,731.0,0,
mobile,other,other,93.0,0,
mobile,USA,other,246.0,0,
web,USA,other,246.0,0,
analytics,USA,other,1281.0,0,
web,USA,other,1.0,0,
analytics,USA,other,366.0,0,24.0
other,USA,California,154.0,0,13.0
social,USA,other,731.0,0,
software,USA,California,1.0,0,
health,other,other,93.0,0,
software,USA,California,366.0,0,13.0
web,USA,California,23.0,0,
advertising,other,other,93.0,0,
enterprise,other,other,1342.0,0,
games_video,USA,California,366.0,0,
design,other,other,1.0,0,
web,USA,California,243.0,1,
games_video,USA,California,1403.0,0,
mobile,USA,California,335.0,0,
advertising,other,other,408.0,0,
web,other,other,1097.0,0,
ecommerce,other,other,265.0,0,
mobile,other,other,366.0,0,
mobile,USA,California,366.0,0,
software,other,other,1.0,0,
search,other,other,366.0,0,
travel,USA,California,1.0,0,
biotech,other,other,731.0,0,
mobile,USA,other,1.0,0,
analytics,other,other,366.0,0,12.0
ecommerce,USA,other,366.0,0,
software,USA,other,114.0,0,
advertising,USA,other,366.0,0,57.0
web,other,other,366.0,0,
ecommerce,USA,California,1.0,0,
software,other,other,706.0,0,
messaging,USA,California,129.0,0,
software,USA,other,174.0,0,
software,USA,other,366.0,0,
software,other,other,32.0,0,
software,USA,other,1384.0,1,
enterprise,USA,other,366.0,0,
public_relations,USA,other,1.0,0,
news,USA,other,32.0,0,
biotech,USA,other,1097.0,0,
software,USA,California,1097.0,0,13.0
web,USA,California,154.0,0,
photo_video,other,other,123.0,0,
web,other,other,575.0,0,
games_video,other,other,1281.0,0,
games_video,USA,California,1.0,0,
web,USA,other,366.0,0,
software,USA,California,1.0,0,
public_relations,other,other,1369.0,0,
enterprise,USA,other,853.0,0,
mobile,USA,California,263.0,0,
mobile,USA,California,179.0,0,
network_hosting,other,other,1281.0,0,
enterprise,USA,other,853.0,0,
social,USA,other,246.0,0,
ecommerce,other,other,1.0,0,
games_video,other,other,1.0,0,
web,USA,other,366.0,0,
analytics,other,other,427.0,0,
music,USA,California,1114.0,1,
music,USA,other,413.0,0,
social,USA,California,246.0,0,
mobile,other,other,637.0,0,
games_video,other,other,577.0,0,
analytics,other,other,102.0,0,
advertising,USA,other,185.0,0,
mobile,USA,other,223.0,0,
games_video,USA,other,200.0,0,
hardware,USA,California,307.0,0,
games_video,USA,California,215.0,0,
software,USA,other,158.0,0,
transportation,USA,other,62.0,0,
finance,USA,California,185.0,0,15.0
other,other,other,730.0,0,
advertising,USA,California,611.0,0,
web,other,other,62.0,0,
travel,other,other,488.0,0,
mobile,other,other,28.0,0,
web,other,other,731.0,0,
web,other,other,1.0,0,
social,USA,other,230.0,0,
enterprise,USA,other,366.0,0,
education,USA,California,129.0,0,
games_video,USA,other,366.0,0,
social,other,other,109.0,0,
music,other,other,713.0,0,
software,USA,other,1097.0,0,
search,USA,other,366.0,0,
games_video,other,other,185.0,0,
web,USA,California,185.0,0,
software,other,other,909.0,0,
mobile,USA,California,366.0,0,
mobile,USA,other,84.0,0,
web,USA,California,700.0,0,
games_video,other,other,809.0,0,
analytics,USA,California,366.0,0,
social,USA,other,267.0,0,
software,USA,other,731.0,0,
web,USA,other,1295.0,1,
web,USA,other,364.0,1,
public_relations,USA,California,1319.0,1,
advertising,USA,other,731.0,0,
games_video,USA,other,1391.0,0,
travel,other,other,123.0,0,
network_hosting,other,other,320.0,0,
hospitality,other,other,731.0,0,
mobile,USA,other,366.0,0,20.0
games_video,other,other,422.0,0,
analytics,USA,California,32.0,0,
mobile,USA,other,1189.0,0,
mobile,other,other,32.0,0,
ecommerce,USA,California,366.0,0,
mobile,other,other,636.0,0,
messaging,USA,other,884.0,0,
fashion,other,other,1014.0,0,
health,USA,other,1.0,0,
security,other,other,131.0,0,
analytics,USA,California,366.0,0,
games_video,USA,California,26.0,0,
mobile,USA,other,762.0,0,
games_video,other,other,1096.0,0,
software,other,other,731.0,0,
software,USA,California,1.0,0,
design,other,other,584.0,0,
consulting,USA,other,1097.0,0,
messaging,USA,California,215.0,0,
analytics,USA,California,731.0,0,
travel,other,other,366.0,0,
mobile,USA,other,640.0,1,
ecommerce,other,other,1333.0,0,
ecommerce,USA,other,215.0,0,
games_video,other,other,996.0,0,
ecommerce,other,other,269.0,0,
education,other,other,823.0,0,
education,USA,other,1.0,0,
web,USA,other,123.0,0,
advertising,other,other,62.0,0,
enterprise,USA,California,1.0,0,
software,USA,California,731.0,0,
software,other,other,276.0,0,
messaging,other,other,123.0,0,
web,other,other,1.0,0,
social,other,other,30.0,0,
enterprise,other,other,544.0,0,
mobile,other,other,154.0,0,
fashion,other,other,366.0,0,
education,other,other,123.0,0,
mobile,USA,California,1.0,0,
games_video,other,other,215.0,0,
web,other,other,144.0,0,
,other,other,458.0,0,
games_video,other,other,366.0,0,
mobile,USA,California,287.0,1,
advertising,other,other,731.0,0,
public_relations,USA,other,1.0,0,
web,other,other,366.0,0,
web,USA,California,1097.0,0,
software,USA,California,62.0,0,
cleantech,USA,California,1.0,0,
software,USA,California,853.0,0,
biotech,USA,other,273.0,0,
ecommerce,USA,other,1460.0,0,
education,USA,other,366.0,0,
enterprise,USA,other,731.0,0,
software,USA,other,1397.0,1,
enterprise,USA,California,884.0,0,
social,USA,California,366.0,0,
public_relations,USA,other,267.0,0,
ecommerce,other,other,215.0,0,
health,USA,other,672.0,0,
design,other,other,2.0,0,
other,USA,California,550.0,0,
software,USA,California,1189.0,0,
biotech,USA,other,366.0,0,
advertising,USA,other,93.0,0,
messaging,other,other,550.0,0,
software,other,other,366.0,0,
advertising,USA,California,550.0,0,
finance,USA,other,731.0,0,
sports,USA,other,32.0,0,
enterprise,USA,other,1231.0,0,
analytics,other,other,1.0,0,16.0
social,USA,other,1.0,0,
health,USA,California,366.0,0,66.0
software,USA,other,672.0,0,
analytics,USA,California,731.0,0,18.0
travel,USA,California,366.0,0,
enterprise,USA,California,731.0,0,37.0
advertising,USA,California,470.0,1,
biotech,other,other,1097.0,0,
web,USA,California,62.0,0,
web,USA,other,1.0,0,
mobile,USA,California,853.0,0,
games_video,USA,California,1.0,0,
enterprise,USA,California,731.0,0,
mobile,USA,California,246.0,0,
web,other,other,62.0,0,
education,other,other,1118.0,0,
software,USA,California,366.0,0,
enterprise,USA,other,366.0,0,
ecommerce,USA,other,62.0,0,
web,USA,other,1.0,0,
web,USA,California,32.0,0,
enterprise,other,other,185.0,0,
enterprise,USA,other,731.0,0,
games_video,USA,other,731.0,0,
advertising,other,other,93.0,0,
enterprise,USA,California,534.0,0,
cleantech,USA,California,427.0,0,
biotech,USA,other,366.0,0,
ecommerce,other,other,30.0,0,
software,other,other,651.0,0,
software,other,other,32.0,0,
web,USA,other,1274.0,1,
fashion,other,other,1097.0,0,
advertising,USA,other,1097.0,0,
software,other,other,580.0,0,
web,USA,other,1.0,0,
enterprise,USA,other,366.0,0,
software,other,other,1158.0,0,
cleantech,USA,other,1037.0,0,
medical,USA,other,366.0,0,26.0
hospitality,USA,other,1.0,0,
search,USA,other,366.0,0,
software,USA,California,322.0,1,12.0
social,USA,California,81.0,1,
network_hosting,other,other,93.0,0,
messaging,USA,other,123.0,0,
consulting,USA,other,465.0,0,
social,USA,other,62.0,0,16.0
software,USA,California,1.0,0,
enterprise,USA,California,1097.0,0,23.0
mobile,USA,other,1097.0,0,
sports,USA,California,1.0,0,
mobile,other,other,185.0,0,
advertising,USA,other,1028.0,0,
mobile,USA,other,366.0,0,
social,USA,California,335.0,0,
web,USA,other,307.0,0,
analytics,other,other,236.0,0,
mobile,USA,other,366.0,0,
games_video,USA,other,13.0,0,
mobile,USA,other,80.0,1,
web,USA,California,316.0,1,
design,other,other,1097.0,0,
medical,USA,other,366.0,0,
mobile,other,other,366.0,0,
web,USA,California,366.0,0,
enterprise,USA,other,39.0,1,
web,USA,other,536.0,0,
advertising,USA,other,1037.0,0,
search,other,other,1.0,0,
medical,USA,California,1097.0,0,
advertising,other,other,169.0,0,
web,USA,other,1097.0,0,20.0
advertising,USA,California,326.0,0,
web,other,other,41.0,0,
software,USA,California,1.0,0,
mobile,other,other,853.0,0,
messaging,USA,other,335.0,0,
mobile,USA,California,356.0,0,
education,USA,other,222.0,0,
enterprise,USA,other,1097.0,0,
real_estate,USA,other,1097.0,0,
mobile,USA,other,335.0,0,
search,other,other,366.0,0,
advertising,USA,other,444.0,0,
messaging,USA,California,397.0,0,
software,USA,California,1097.0,0,
medical,USA,other,366.0,0,
mobile,other,other,111.0,0,
biotech,USA,California,1097.0,0,15.0
enterprise,USA,California,154.0,0,
software,USA,other,307.0,0,
mobile,other,other,976.0,0,
finance,other,other,93.0,0,
consulting,USA,California,731.0,0,10.0
ecommerce,other,other,123.0,0,
cleantech,USA,California,550.0,0,
enterprise,USA,other,366.0,0,
health,USA,other,366.0,0,
mobile,USA,other,108.0,0,
health,other,other,1097.0,0,
real_estate,USA,other,1097.0,0,
photo_video,other,other,1.0,0,
advertising,other,other,915.0,0,
software,USA,other,810.0,0,
hospitality,other,other,449.0,0,
web,USA,other,366.0,0,
web,USA,California,154.0,0,
web,other,other,366.0,0,
web,USA,other,1.0,0,
web,USA,other,945.0,0,
enterprise,USA,other,359.0,0,
mobile,USA,other,366.0,0,
security,other,other,123.0,0,
web,USA,other,545.0,0,
music,other,other,366.0,0,
news,USA,California,352.0,0,
web,USA,California,1.0,0,
mobile,other,other,366.0,0,
games_video,USA,California,366.0,0,
ecommerce,other,other,276.0,0,
mobile,USA,other,179.0,0,
